Time,Displacement_0
0.348,0.2997171087
0.349,0.3014420957
0.35,0.3031720324
0.351,0.3049069189
0.352,0.3066467552
0.353,0.3083915411
0.354,0.3101412769
0.355,0.3118959623
0.356,0.3136555976
0.357,0.3154201825
0.358,0.3171897173
0.359,0.3189642017
0.36,0.3207436359
0.361,0.3225280199
0.362,0.3243173536
0.363,0.3261116371
0.364,0.3279108703
0.365,0.3297150532
0.366,0.3315241859
0.367,0.3333382684
0.368,0.3351573006
0.369,0.3369812825
0.37,0.3388102142
0.371,0.3406440956
0.372,0.3424829268
0.373,0.3443267078
0.374,0.3461754384
0.375,0.3480291189
0.376,0.349887749
0.377,0.351751329
0.378,0.3536198586
0.379,0.355493338
0.38,0.3573717672
0.381,0.3592551461
0.382,0.3611434748
0.383,0.3630367532
0.384,0.3649349813
0.385,0.3668381592
0.386,0.3687462869
0.387,0.3706593643
0.388,0.3725773914
0.389,0.3745003683
0.39,0.376428295
0.391,0.3783611714
0.392,0.3802989975
0.393,0.3822417734
0.394,0.384189499
0.395,0.3861421744
0.396,0.3880997995
0.397,0.3900623744
0.398,0.392029899
0.399,0.3940023734
0.4,0.3959797975
0.401,0.3979621713
0.402,0.3999494949
0.403,0.4019417683
0.404,0.4039389914
0.405,0.4059411642
0.406,0.4079482868
0.407,0.4099603592
0.408,0.4119773813
0.409,0.4139993531
0.41,0.4160262747
0.411,0.418058146
0.412,0.4200949671
0.413,0.422136738
0.414,0.4241834585
0.415,0.4262351289
0.416,0.4282917489
0.417,0.4303533188
0.418,0.4324198383
0.419,0.4344913076
0.42,0.4365677267
0.421,0.4386490955
0.422,0.4407354141
0.423,0.4428266824
0.424,0.4449229004
0.425,0.4470240682
0.426,0.4491301858
0.427,0.4512412531
0.428,0.4533572701
0.429,0.4554782369
0.43,0.4576041534
0.431,0.4597350197
0.432,0.4618708358
0.433,0.4640116015
0.434,0.4661573171
0.435,0.4683079823
0.436,0.4704635974
0.437,0.4726241621
0.438,0.4747896767
0.439,0.4769601409
0.44,0.4791355549
0.441,0.4813159187
0.442,0.4835012322
0.443,0.4856914955
0.444,0.4878867085
0.445,0.4900868712
0.446,0.4922919837
0.447,0.4945020459
0.448,0.4967170579
0.449,0.4989370197
0.45,0.5011619312
0.451,0.5033917924
0.452,0.5056266034
0.453,0.5078663641
0.454,0.5101110746
0.455,0.5123607348
0.456,0.5146153448
0.457,0.5168749045
0.458,0.519139414
0.459,0.5214088732
0.46,0.5236832821
0.461,0.5259626409
0.462,0.5282469493
0.463,0.5305362075
0.464,0.5328304155
0.465,0.5351295732
0.466,0.5374336806
0.467,0.5397427378
0.468,0.5420567447
0.469,0.5443757014
0.47,0.5466996079
0.471,0.5490284641
0.472,0.55136227
0.473,0.5537010257
0.474,0.5560447311
0.475,0.5583933863
0.476,0.5607469912
0.477,0.5631055459
0.478,0.5654690503
0.479,0.5678375044
0.48,0.5702109083
0.481,0.572589262
0.482,0.5749725654
0.483,0.5773608186
0.484,0.5797540215
0.485,0.5821521741
0.486,0.5845552765
0.487,0.5869633287
0.488,0.5893763305
0.489,0.5917942822
0.49,0.5942171836
0.491,0.5966450347
0.492,0.5990778356
0.493,0.6015155862
0.494,0.6039582866
0.495,0.6064059367
0.496,0.6088585366
0.497,0.6113160862
0.498,0.6137785856
0.499,0.6162460347
0.5,0.6187184335
0.501,0.6211957821
0.502,0.6236780805
0.503,0.6261653286
0.504,0.6286575265
0.505,0.6311546741
0.506,0.6336567714
0.507,0.6361638185
0.508,0.6386758153
0.509,0.6411927619
0.51,0.6437146583
0.511,0.6462415043
0.512,0.6487733002
0.513,0.6513100457
0.514,0.6538517411
0.515,0.6563983861
0.516,0.658949981
0.517,0.6615065255
0.518,0.6640680198
0.519,0.6666344639
0.52,0.6692058577
0.521,0.6717822013
0.522,0.6743634946
0.523,0.6769497376
0.524,0.6795409304
0.525,0.682137073
0.526,0.6847381653
0.527,0.6873442073
0.528,0.6899551991
0.529,0.6925711406
0.53,0.6951920319
0.531,0.697817873
0.532,0.7004486637
0.533,0.7030844043
0.534,0.7057250945
0.535,0.7083707346
0.536,0.7110213243
0.537,0.7136768638
0.538,0.7163373531
0.539,0.7190027921
0.54,0.7216731809
0.541,0.7243485194
0.542,0.7270288076
0.543,0.7297140456
0.544,0.7324042334
0.545,0.7350993709
0.546,0.7377994581
0.547,0.7405044951
0.548,0.7432144819
0.549,0.7459294183
0.55,0.7486493046
0.551,0.7513741406
0.552,0.7541039263
0.553,0.7568386618
0.554,0.759578347
0.555,0.762322982
0.556,0.7650725667
0.557,0.7678271011
0.558,0.7705865854
0.559,0.7733510193
0.56,0.776120403
0.561,0.7788947365
0.562,0.7816740197
0.563,0.7844582526
0.564,0.7872474353
0.565,0.7900415678
0.566,0.79284065
0.567,0.7956446819
0.568,0.7984536636
0.569,0.801267595
0.57,0.8040864762
0.571,0.8069103072
0.572,0.8097390878
0.573,0.8125728183
0.574,0.8154114984
0.575,0.8182551284
0.576,0.821103708
0.577,0.8239572374
0.578,0.8268157166
0.579,0.8296791455
0.58,0.8325475242
0.581,0.8354208526
0.582,0.8382991307
0.583,0.8411823586
0.584,0.8440705363
0.585,0.8469636637
0.586,0.8498617408
0.587,0.8527647677
0.588,0.8556727443
0.589,0.8585856707
0.59,0.8615035469
0.591,0.8644263727
0.592,0.8673541484
0.593,0.8702868737
0.594,0.8732245489
0.595,0.8761671737
0.596,0.8791147484
0.597,0.8820672727
0.598,0.8850247468
0.599,0.8879871707
0.6,0.8909545443
0.601,0.8939268676
0.602,0.8969041408
0.603,0.8998863636
0.604,0.9028735362
0.605,0.9058656585
0.606,0.9088627306
0.607,0.9118647525
0.608,0.9148717241
0.609,0.9178836454
0.61,0.9209005165
0.611,0.9239223373
0.612,0.9269491079
0.613,0.9299808282
0.614,0.9330174983
0.615,0.9360591181
0.616,0.9391056877
0.617,0.942157207
0.618,0.945213676
0.619,0.9482750949
0.62,0.9513414634
0.621,0.9544127817
0.622,0.9574890498
0.623,0.9605702676
0.624,0.9636564351
0.625,0.9667475524
0.626,0.9698436194
0.627,0.9729446362
0.628,0.9760506028
0.629,0.9791615191
0.63,0.9822773851
0.631,0.9853982009
0.632,0.9885239664
0.633,0.9916546817
0.634,0.9947903467
0.635,0.9979309615
0.636,1.001076526
0.637,1.00422704
0.638,1.007382504
0.639,1.010542918
0.64,1.013708282
0.641,1.016878595
0.642,1.020053858
0.643,1.023234071
0.644,1.026419233
0.645,1.029609345
0.646,1.032804407
0.647,1.036004419
0.648,1.03920938
0.649,1.042419292
0.65,1.045634153
0.651,1.048853963
0.652,1.052078724
0.653,1.055308434
0.654,1.058543094
0.655,1.061782704
0.656,1.065027263
0.657,1.068276772
0.658,1.071531231
0.659,1.07479064
0.66,1.078054999
0.661,1.081324307
0.662,1.084598565
0.663,1.087877772
0.664,1.09116193
0.665,1.094451037
0.666,1.097745094
0.667,1.101044101
0.668,1.104348057
0.669,1.107656963
0.67,1.110970819
0.671,1.114289625
0.672,1.11761338
0.673,1.120942086
0.674,1.12427574
0.675,1.127614345
0.676,1.1309579
0.677,1.134306404
0.678,1.137659858
0.679,1.141018261
0.68,1.144381615
0.681,1.147749918
0.682,1.151123171
0.683,1.154501373
0.684,1.157884526
0.685,1.161272628
0.686,1.16466568
0.687,1.168063681
0.688,1.171466633
0.689,1.174874534
0.69,1.178287385
0.691,1.181705185
0.692,1.185127936
0.693,1.188555636
0.694,1.191988286
0.695,1.195425885
0.696,1.198868435
0.697,1.202315934
0.698,1.205768383
0.699,1.209225781
0.7,1.21268813
0.701,1.216155428
0.702,1.219627676
0.703,1.223104873
0.704,1.226587021
0.705,1.230074118
0.706,1.233566165
0.707,1.237063161
0.708,1.240565107
0.709,1.244072004
0.71,1.247583849
0.711,1.251100645
0.712,1.25462239
0.713,1.258149085
0.714,1.26168073
0.715,1.265217325
0.716,1.268758869
0.717,1.272305363
0.718,1.275856807
0.719,1.2794132
0.72,1.282974544
0.721,1.286540837
0.722,1.29011208
0.723,1.293688272
0.724,1.297269414
0.725,1.300855507
0.726,1.304446548
0.727,1.30804254
0.728,1.311643481
0.729,1.315249372
0.73,1.318860213
0.731,1.322476003
0.732,1.326096744
0.733,1.329722434
0.734,1.333353074
0.735,1.336988663
0.736,1.340629202
0.737,1.344274691
0.738,1.34792513
0.739,1.351580519
0.74,1.355240857
0.741,1.358906145
0.742,1.362576383
0.743,1.36625157
0.744,1.369931707
0.745,1.373616794
0.746,1.377306831
0.747,1.381001818
0.748,1.384701754
0.749,1.38840664
0.75,1.392116475
0.751,1.395831261
0.752,1.399550996
0.753,1.403275681
0.754,1.407005316
0.755,1.4107399
0.756,1.414479435
0.757,1.418223918
0.758,1.421973352
0.759,1.425727736
0.76,1.429487069
0.761,1.433251352
0.762,1.437020584
0.763,1.440794767
0.764,1.444573899
0.765,1.448357981
0.766,1.452147013
0.767,1.455940994
0.768,1.459739925
0.769,1.463543806
0.77,1.467352637
0.771,1.471166417
0.772,1.474985148
0.773,1.478808827
0.774,1.482637457
0.775,1.486471037
0.776,1.490309566
0.777,1.494153045
0.778,1.498001473
0.779,1.501854852
0.78,1.50571318
0.781,1.509576458
0.782,1.513444685
0.783,1.517317863
0.784,1.52119599
0.785,1.525079067
0.786,1.528967093
0.787,1.53286007
0.788,1.536757996
0.789,1.540660872
0.79,1.544568697
0.791,1.548481473
0.792,1.552399198
0.793,1.556321873
0.794,1.560249497
0.795,1.564182072
0.796,1.568119596
0.797,1.57206207
0.798,1.576009493
0.799,1.579961867
0.8,1.58391919
0.801,1.587881463
0.802,1.591848685
0.803,1.595820858
0.804,1.59979798
0.805,1.603780052
0.806,1.607767073
0.807,1.611759044
0.808,1.615755966
0.809,1.619757836
0.81,1.623764657
0.811,1.627776427
0.812,1.631793147
0.813,1.635814817
0.814,1.639841437
0.815,1.643873006
0.816,1.647909525
0.817,1.651950994
0.818,1.655997412
0.819,1.660048781
0.82,1.664105099
0.821,1.668166367
0.822,1.672232584
0.823,1.676303751
0.824,1.680379869
0.825,1.684460935
0.826,1.688546952
0.827,1.692637918
0.828,1.696733834
0.829,1.7008347
0.83,1.704940515
0.831,1.709051281
0.832,1.713166996
0.833,1.717287661
0.834,1.721413275
0.835,1.725543839
0.836,1.729679353
0.837,1.733819817
0.838,1.737965231
0.839,1.742115594
0.84,1.746270907
0.841,1.75043117
0.842,1.754596382
0.843,1.758766544
0.844,1.762941656
0.845,1.767121718
0.846,1.77130673
0.847,1.775496691
0.848,1.779691602
0.849,1.783891462
0.85,1.788096273
0.851,1.792306033
0.852,1.796520743
0.853,1.800740403
0.854,1.804965012
0.855,1.809194572
0.856,1.81342908
0.857,1.817668539
0.858,1.821912948
0.859,1.826162306
0.86,1.830416614
0.861,1.834675871
0.862,1.838940079
0.863,1.843209236
0.864,1.847483343
0.865,1.8517624
0.866,1.856046406
0.867,1.860335362
0.868,1.864629268
0.869,1.868928124
0.87,1.873231929
0.871,1.877540685
0.872,1.881854389
0.873,1.886173044
0.874,1.890496649
0.875,1.894825203
0.876,1.899158707
0.877,1.90349716
0.878,1.907840564
0.879,1.912188917
0.88,1.91654222
0.881,1.920900472
0.882,1.925263675
0.883,1.929631827
0.884,1.934004929
0.885,1.93838298
0.886,1.942765982
0.887,1.947153933
0.888,1.951546834
0.889,1.955944684
0.89,1.960347485
0.891,1.964755235
0.892,1.969167935
0.893,1.973585584
0.894,1.978008184
0.895,1.982435733
0.896,1.986868232
0.897,1.99130568
0.898,1.995748079
0.899,2.000195427
0.9,2.004647725
0.901,2.009104972
0.902,2.01356717
0.903,2.018034317
0.904,2.022506414
0.905,2.02698346
0.906,2.031465456
0.907,2.035952403
0.908,2.040444298
0.909,2.044941144
0.91,2.049442939
0.911,2.053949684
0.912,2.058461379
0.913,2.062978024
0.914,2.067499618
0.915,2.072026162
0.916,2.076557656
0.917,2.081094099
0.918,2.085635493
0.919,2.090181836
0.92,2.094733129
0.921,2.099289371
0.922,2.103850563
0.923,2.108416705
0.924,2.112987797
0.925,2.117563839
0.926,2.12214483
0.927,2.126730771
0.928,2.131321662
0.929,2.135917502
0.93,2.140518293
0.931,2.145124033
0.932,2.149734722
0.933,2.154350362
0.934,2.158970951
0.935,2.16359649
0.936,2.168226979
0.937,2.172862418
0.938,2.177502806
0.939,2.182148144
0.94,2.186798431
0.941,2.191453669
0.942,2.196113856
0.943,2.200778993
0.944,2.20544908
0.945,2.210124116
0.946,2.214804103
0.947,2.219489039
0.948,2.224178924
0.949,2.22887376
0.95,2.233573545
0.951,2.23827828
0.952,2.242987965
0.953,2.247702599
0.954,2.252422183
0.955,2.257146717
0.956,2.261876201
0.957,2.266610635
0.958,2.271350018
0.959,2.276094351
0.96,2.280843633
0.961,2.285597866
0.962,2.290357048
0.963,2.29512118
0.964,2.299890262
0.965,2.304664293
0.966,2.309443274
0.967,2.314227205
0.968,2.319016086
0.969,2.323809916
0.97,2.328608696
0.971,2.333412426
0.972,2.338221106
0.973,2.343034735
0.974,2.347853315
0.975,2.352676844
0.976,2.357505322
0.977,2.362338751
0.978,2.367177129
0.979,2.372020457
0.98,2.376868734
0.981,2.381721962
0.982,2.386580139
0.983,2.391443266
0.984,2.396311342
0.985,2.401184369
0.986,2.406062345
0.987,2.410945271
0.988,2.415833146
0.989,2.420725972
0.99,2.425623747
0.991,2.430526472
0.992,2.435434146
0.993,2.440346771
0.994,2.445264345
0.995,2.450186869
0.996,2.455114342
0.997,2.460046766
0.998,2.464984139
0.999,2.469926462
1,2.474873734
1.001,2.479825956
1.002,2.484783129
1.003,2.48974525
1.004,2.494712322
1.005,2.499684343
1.006,2.504661314
1.007,2.509643235
1.008,2.514630106
1.009,2.519621926
1.01,2.524618696
1.011,2.529620416
1.012,2.534627086
1.013,2.539638705
1.014,2.544655274
1.015,2.549676793
1.016,2.554703261
1.017,2.55973468
1.018,2.564771048
1.019,2.569812365
1.02,2.574858633
1.021,2.57990985
1.022,2.584966017
1.023,2.590027134
1.024,2.595093201
1.025,2.600164217
1.026,2.605240183
1.027,2.610321099
1.028,2.615406964
1.029,2.62049778
1.03,2.625593545
1.031,2.630694259
1.032,2.635799924
1.033,2.640910538
1.034,2.646026102
1.035,2.651146616
1.036,2.656272079
1.037,2.661402493
1.038,2.666537856
1.039,2.671678168
1.04,2.676823431
1.041,2.681973643
1.042,2.687128805
1.043,2.692288917
1.044,2.697453978
1.045,2.70262399
1.046,2.707798951
1.047,2.712978861
1.048,2.718163722
1.049,2.723353532
1.05,2.728548292
1.051,2.733748002
1.052,2.738952661
1.053,2.74416227
1.054,2.749376829
1.055,2.754596338
1.056,2.759820796
1.057,2.765050205
1.058,2.770284563
1.059,2.77552387
1.06,2.780768128
1.061,2.786017335
1.062,2.791271492
1.063,2.796530599
1.064,2.801794655
1.065,2.807063661
1.066,2.812337617
1.067,2.817616523
1.068,2.822900378
1.069,2.828189183
1.07,2.833482938
1.071,2.838781643
1.072,2.844085297
1.073,2.849393901
1.074,2.854707455
1.075,2.860025959
1.076,2.865349412
1.077,2.870677816
1.078,2.876011168
1.079,2.881349471
1.08,2.886692724
1.081,2.892040926
1.082,2.897394078
1.083,2.902752179
1.084,2.908115231
1.085,2.913483232
1.086,2.918856183
1.087,2.924234083
1.088,2.929616934
1.089,2.935004734
1.09,2.940397484
1.091,2.945795183
1.092,2.951197833
1.093,2.956605432
1.094,2.96201798
1.095,2.967435479
1.096,2.972857927
1.097,2.978285326
1.098,2.983717673
1.099,2.989154971
1.1,2.994597218
1.101,3.000044415
1.102,3.005496562
1.103,3.010953659
1.104,3.016415705
1.105,3.021882701
1.106,3.027354647
1.107,3.032831543
1.108,3.038313388
1.109,3.043800183
1.11,3.049291928
1.111,3.054788622
1.112,3.060290267
1.113,3.065796861
1.114,3.071308405
1.115,3.076824898
1.116,3.082346341
1.117,3.087872734
1.118,3.093404077
1.119,3.09894037
1.12,3.104481612
1.121,3.110027804
1.122,3.115578946
1.123,3.121135037
1.124,3.126696079
1.125,3.13226207
1.126,3.137833011
1.127,3.143408901
1.128,3.148989741
1.129,3.154575531
1.13,3.160166271
1.131,3.165761961
1.132,3.1713626
1.133,3.176968189
1.134,3.182578728
1.135,3.188194216
1.136,3.193814654
1.137,3.199440042
1.138,3.20507038
1.139,3.210705668
1.14,3.216345905
1.141,3.221991092
1.142,3.227641229
1.143,3.233296315
1.144,3.238956351
1.145,3.244621337
1.146,3.250291273
1.147,3.255966159
1.148,3.261645994
1.149,3.267330779
1.15,3.273020513
1.151,3.278715198
1.152,3.284414832
1.153,3.290119416
1.154,3.29582895
1.155,3.301543433
1.156,3.307262866
1.157,3.312987249
1.158,3.318716582
1.159,3.324450864
1.16,3.330190097
1.161,3.335934279
1.162,3.34168341
1.163,3.347437492
1.164,3.353196523
1.165,3.358960504
1.166,3.364729435
1.167,3.370503315
1.168,3.376282145
1.169,3.382065925
1.17,3.387854655
1.171,3.393648334
1.172,3.399446963
1.173,3.405250542
1.174,3.411059071
1.175,3.416872549
1.176,3.422690977
1.177,3.428514355
1.178,3.434342683
1.179,3.44017596
1.18,3.446014187
1.181,3.451857364
1.182,3.457705491
1.183,3.463558567
1.184,3.469416593
1.185,3.475279569
1.186,3.481147495
1.187,3.48702037
1.188,3.492898195
1.189,3.49878097
1.19,3.504668695
1.191,3.510561369
1.192,3.516458993
1.193,3.522361567
1.194,3.528269091
1.195,3.534181564
1.196,3.540098987
1.197,3.54602136
1.198,3.551948683
1.199,3.557880955
1.2,3.563818177
1.201,3.569760349
1.202,3.575707471
1.203,3.581659542
1.204,3.587616563
1.205,3.593578534
1.206,3.599545454
1.207,3.605517325
1.208,3.611494145
1.209,3.617475915
1.21,3.623462634
1.211,3.629454303
1.212,3.635450923
1.213,3.641452491
1.214,3.64745901
1.215,3.653470478
1.216,3.659486896
1.217,3.665508264
1.218,3.671534582
1.219,3.677565849
1.22,3.683602066
1.221,3.689643233
1.222,3.695689349
1.223,3.701740416
1.224,3.707796432
1.225,3.713857397
1.226,3.719923313
1.227,3.725994178
1.228,3.732069993
1.229,3.738150758
1.23,3.744236472
1.231,3.750327137
1.232,3.756422751
1.233,3.762523314
1.234,3.768628828
1.235,3.774739291
1.236,3.780854704
1.237,3.786975067
1.238,3.793100379
1.239,3.799230642
1.24,3.805365854
1.241,3.811506015
1.242,3.817651127
1.243,3.823801188
1.244,3.829956199
1.245,3.83611616
1.246,3.84228107
1.247,3.84845093
1.248,3.85462574
1.249,3.8608055
1.25,3.86699021
1.251,3.873179869
1.252,3.879374478
1.253,3.885574036
1.254,3.891778545
1.255,3.897988003
1.256,3.904202411
1.257,3.910421769
1.258,3.916646076
1.259,3.922875333
1.26,3.92910954
1.261,3.935348697
1.262,3.941592803
1.263,3.94784186
1.264,3.954095866
1.265,3.960354821
1.266,3.966618727
1.267,3.972887582
1.268,3.979161387
1.269,3.985440141
1.27,3.991723846
1.271,3.9980125
1.272,4.004306104
1.273,4.010604658
1.274,4.016908161
1.275,4.023216614
1.276,4.029530017
1.277,4.03584837
1.278,4.042171672
1.279,4.048499924
1.28,4.054833126
1.281,4.061171278
1.282,4.067514379
1.283,4.07386243
1.284,4.080215431
1.285,4.086573382
1.286,4.092936282
1.287,4.099304132
1.288,4.105676932
1.289,4.112054682
1.29,4.118437381
1.291,4.12482503
1.292,4.131217629
1.293,4.137615178
1.294,4.144017676
1.295,4.150425124
1.296,4.156837522
1.297,4.163254869
1.298,4.169677167
1.299,4.176104414
1.3,4.182536611
1.301,4.188973757
1.302,4.195415854
1.303,4.2018629
1.304,4.208314896
1.305,4.214771841
1.306,4.221233736
1.307,4.227700581
1.308,4.234172376
1.309,4.240649121
1.31,4.247130815
1.311,4.253617459
1.312,4.260109053
1.313,4.266605597
1.314,4.27310709
1.315,4.279613533
1.316,4.286124926
1.317,4.292641268
1.318,4.299162561
1.319,4.305688803
1.32,4.312219994
1.321,4.318756136
1.322,4.325297227
1.323,4.331843268
1.324,4.338394259
1.325,4.3449502
1.326,4.35151109
1.327,4.35807693
1.328,4.36464772
1.329,4.371223459
1.33,4.377804148
1.331,4.384389787
1.332,4.390980376
1.333,4.397575915
1.334,4.404176403
1.335,4.410781841
